"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[8140][12470][8818]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1822 FORMATION","FORESTALE, 2.1 KM S GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V59 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1822","","VOL","","","","","WR [8140] ","48.4","0.98","","17.5","","2.45","5.5","","8.81","4.23","0.15","","7.52","2.43","0.95","","0.61","0.28","","0.01","","0.19","0.23","","","","","","","0","","","","","","","","","","","","","","","12","7.2","","","","","","","","","","","","","17.4","","","30.4","","","27.6","26","123","77","","","9.3","","","367","947","26","202","31","4.6","","","","","","","","0.42165","","","21.9","2030","50.7","99.8","","44.4","10.422","2.3179","","0.991","","","","","2.2216","0.282","4.6521","1.7932","","","","","","","","","39","","21","7.0429","0.512452","","","0.707689","","","","","","","","","","","","","","","","","","","","","153129",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1834 FORMATION","QUARRY 600 M NW BOCCIA AL MAURO, 6.3 KM ESE GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V63 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1834","","VOL","","","","","WR [8140] ","47.8","1.04","","15.2","","3.9","4.2","","12","6.11","0.14","","5.93","2.12","0.83","","0.03","0.39","","0.01","","0.16","0.33","","","","","","","0.01","","","","","","","","","","","","","","","12","6.4","","","","","","","","","","","","","28.9","","","108","","","","43","109","73","","","6.2","","","269","894","26","179","19","4.2","","","","","","","","0.292","","","13.5","1700","43","86.1","","42","10.097","2.1947","","0.976","","","","","2.051","0.269","4.5375","","","","","","","","","","25","","16.2","5.185","","","","","","","","","","","","","","","","","","","","","","","","","153130",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1834 FORMATION","QUARRY 600 M NW BOCCIA AL MAURO, 6.3 KM ESE GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V62 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1834","","VOL","","","","","WR [8140] ","47.8","1.02","","17.6","","3.24","5","","9.32","4.14","0.15","","7.22","2.58","0.88","","0.03","0.42","","0.01","","0.19","0.5","","","","","","","0","","","","","","","","","","","","","","","14","7.2","","","","","","","","","","","","","17","","","26.7","","","28.2","24","133","77","","","8.3","","","321","1020","26","184","30","3.9","","","","","","","","0.34941","","","17.5","2000","46.6","91.5","","39.9","9.7696","2.1585","","0.964","","","","","2.1107","0.287","4.4768","1.7641","","","","","","","","","30","","18.8","5.9606","","","","","","","","","","","","","","","","","","","","","","","","","153131",
"[8140][12470][8270]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1834 FORMATION","WSW OF TERZIGNO, 3.1 KM SW OF GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V64 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470] / LEUCITITE [8270]","","","","HOLOCENE [8140]","","","1834","","VOL","","","","","WR [8140] ","47.9","0.97","","18.6","","2.32","5.6","","8.24","3.23","0.15","","8","2.67","0.81","","0.3","0.63","","0.01","","0.21","0.26","","","","","","","0","","","","","","","","","","","","","","","15","8","","","","","","","","","","","","","10.28","","","10.5","","","25.7","16","117","82","","","8.4","","","366","1080","27","200","33","0","","","","","","","","0.39313","","","20.9","2140","51","98.6","","43.3","9.8859","2.2402","","0.936","","","","","2.2376","0.291","4.5751","2.0153","","","","","","","","","36","","21.2","6.9144","0.512492","","","0.70739","","","","","","","","","","","","","","","","","","","","","153132",
"[8140][12470][8270]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1847 FORMATION","FORESTALE, 1.9 KM SW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V68 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470] / LEUCITITE [8270]","","","","HOLOCENE [8140]","","","1839","","VOL","","","","","WR [8140] ","47.9","0.99","","17.5","","4.59","3.8","","9.38","4.13","0.15","","7.29","2.3","0.89","","0.36","0.31","","0.02","","0.19","0.36","","","","","","","0","","","","","","","","","","","","","","","16","8.2","","","","","","","","","","","","","16.2","","","22.7","","","28.3","26","112","83","","","8.3","","","327","1030","30","203","30","3.2","","","","","","","","0.37185","","","19.8","1960","52","103","","44","10.653","2.4201","","1.05","","","","","2.2219","0.306","5.0255","1.7854","","","","","","","","","33","","21","6.4693","0.512453","","","0.70762","","","","","","","","","","","","","","","","","","","","","153133",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1839 FORMATION","S OF TERZIGNO, 5.1 KM ESE OF GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V67 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1839","","VOL","","","","","WR [8140] ","47.4","1.04","","17.6","","4.62","3.8","","9.6","4.06","0.15","","7.16","2.58","0.89","","0.33","0.3","","0.01","","0.21","0.4","","","","","","","0","","","","","","","","","","","","","","","14","7.2","","","","","","","","","","","","","16.8","","","26.3","","","28.2","24","118","82","","","9.2","","","305","1020","27","200","30","3.3","","","","","","","","0.353","","","16.6","1990","49.2","95.2","","42.8","10.208","2.3136","","1.001","","","","","2.1947","0.294","4.749","1.8474","","","","","","","","","32","","19.4","6.6283","","","","","","","","","","","","","","","","","","","","","","","","","153134",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1839 FORMATION","S OF TERZIGNO, 5.1 KM ESE OF GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V66 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1839","","VOL","","","","","WR [8140] ","47.4","1.03","","17.7","","3.86","4.5","","9.44","3.99","0.15","","7.21","2.62","0.89","","0.34","0.34","","0.01","","0.23","0.46","","","","","","","0","","","","","","","","","","","","","","","14","7.4","","","","","","","","","","","","","15.363","","","19.7","","","28.3","21","133","78","","","10.4","","","304","1030","27","188","32","0","","","","","","","","0.444","","","17","2020","50.7","97.8","","43.5","10.507","2.3774","","1.035","","","","","2.2583","0.298","4.8527","1.8881","","","","","","","","","35","","19.9","6.5583","","","","","","","","","","","","","","","","","","","","","","","","","153135",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1850 FORMATION","2.1 KM SSE OF GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V72 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1850","","VOL","","","","","WR [8140] ","47.6","1.01","","16.2","","4.37","3.9","","11.2","5.31","0.15","","6.29","2.19","0.83","","0.16","0.56","","0.03","","0.21","0.29","","","","","","","0","","","","","","","","","","","","","","","14","7.2","","","","","","","","","","","","","23.7","","","78.8","","","","37","119","72.2","","","7.1","","","267","987","29","203","22","0","","","","","","","","0.27974","","","14.5","1860","48.6","96.2","","45","10.501","2.3389","","1.15","","","","","2.2439","0.299","4.8277","","","","","","","","","","26","","18","5.6178","","","","","","","","","","","","","","","","","","","","","","","","","153136",
"[8140][12470][8270]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1850 FORMATION","W MARGIN OF EXPOSURE, 1.9 KM SSE GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V70 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470] / LEUCITITE [8270]","","","","HOLOCENE [8140]","","","1850","","VOL","","","","","WR [8140] ","48","1.01","","18.6","","4.63","3.7","","8.02","3.47","0.15","","7.76","2.62","0.84","","0.17","0.63","","0.01","","0.31","0.37","","","","","","","0.02","","","","","","","","","","","","","","","15","7.9","","","","","","","","","","","","","15.361","","","27.2","","","27.6","21","124","82","","","7.7","","","355","1020","31","203","34","3.4","","","","","","","","0.38","","","17.6","2140","55.2","104.4","","45.3","10.766","2.4578","","1.051","","","","","2.3129","0.314","5.0587","1.9837","","","","","","","","","32","","21.1","6.1517","","","","0.70738","","","","","","","","","","","","","","","","","","","","","153137",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1855 FORMATION","N BRANCH, W TOE, S. SEBASTIANO, 6.75 KM WNW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V77 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1855","","VOL","","","","","WR [8140] ","47.5","1.03","","16.3","","3.12","5","","10.9","5.27","0.15","","6.46","2.43","0.84","","0.19","0.59","","0.02","","0.24","0.42","","","","","","","0.03","","","","","","","","","","","","","","","14","7.2","","","","","","","","","","","","","22.3","","","72.2","","","29.6","35","104","80","","","5.7","","","275","992","31","202","31","0","","","","","","","","0.33096","","","15.9","1790","53.1","105","","50","11.197","2.4473","","1.1","","","","","2.3161","0.308","5.021","1.8329","","","","","","","","","28","","19.7","6.0085","","","","","","","","","","","","","","","","","","","","","","","","","153138",
"[8140][8142][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1855 FORMATION","N BRANCH, S SEBASTIANO, 5.9 KM WNW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V74 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1855","","VOL","","","","HE(CCMSTP/G) from CLINOPYROXENE [8142], HE3_HE4(R/R(A)) from CLINOPYROXENE [8142]","WR [8140] / MIN [8142] ","47.5","1.03","","16.5","","2.84","5.3","","10.8","5.11","0.15","","6.5","2.46","0.84","","0.08","0.39","","0.01","","0.23","0.4","","","","","","","0","","","","","","0.00000000168","","","","","","","","","14","7.2","","","","","","","","","","","","","23.4","","","84.8","","","30.2","34","110","84","","","8.4","","","283","1030","30","202","32","0","","","","","","","","0.33412","","","15.62","1870","53.1","102.7","","45.6","11.242","2.4811","","1.11","","","","","2.2602","0.305","5.1663","1.8602","","","","","","","","","61","","20","6.1181","","","","","","","","","","","","","","","","","","","","2.48","","","","","153139",
"[8140][12470][8270]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1855 FORMATION","N BRANCH, W TOE, S. SEBASTIANO, 6.75 KM WNW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V75 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470] / LEUCITITE [8270]","","","","HOLOCENE [8140]","","","1855","","VOL","","","","","WR [8140] ","47.3","1.04","","16.8","","5.32","3.1","","10.3","4.72","0.15","","6.69","2.42","0.84","","0.34","0.4","","0.05","","0.2","0.47","","","","","","","0","","","","","","","","","","","","","","","14","7.4","","","","","","","","","","","","","21.9","","","70.8","","","30.2","33","115","82","","","8.4","","","290","1020","31","209","31","6.1","","","","","","","","0.40155","","","16.6","1890","54.3","109.3","","53","11.52","2.5414","","1.12","","","","","2.3821","0.322","5.2436","1.869","","","","","","","","","34","","20.8","6.1344","0.512451","","","0.70738","","","","","","","","","","","","","","","","","","","","","153140",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1855 FORMATION","FORESTALE, 1.3 KM W GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V78 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1855","","VOL","","","","","WR [8140] ","47.6","1","","18.7","","5.01","3.5","","8.54","3.2","0.16","","7.62","2.66","0.82","","0.33","0.39","","0.03","","0.23","0.26","","","","","","","0","","","","","","","","","","","","","","","13","8.1","","","","","","","","","","","","","10.549","","","6.3","","","26.3","15","133","83","","","9.7","","","332","1150","30","217","37","6.2","","","","","","","","0.35655","","","19.7","2200","57.1","111.2","","49.9","10.882","2.4087","","1.06","","","","","2.3922","0.319","4.9671","2.0951","","","","","","","","","33","","22.2","6.6007","","","","","","","","","","","","","","","","","","","","","","","","","153141",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1858 FORMATION","E SIDE OF ROAD TO ERCOLANO, 3.5 KM W GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V80 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1858","","VOL","","","","","WR [8140] ","47.6","1.08","","17.6","","2.08","6.2","","9.2","4.2","0.15","","7.27","2.65","0.99","","0.34","0.11","","0.03","","0.33","0.27","","","","","","","0.01","","","","","","","","","","","","","","","15","8.1","","","","","","","","","","","","","14.446","","","17.1","","","28.9","27","120","81","","","9.3","","","320","1070","31","228","33","3.8","","","","","","","","0.372","","","18.3","2100","55.1","109.8","","52.1","11.314","2.5132","","1.08","","","","","2.2323","0.302","5.0788","1.9545","","","","","","","","","30","","21.7","6.6242","","","","","","","","","","","","","","","","","","","","","","","","","153142",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1858 FORMATION","N SIDE OF ROAD TO ERCOLANO, 3 KM WNW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V82 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1858","","VOL","","","","","WR [8140] ","47.3","1.07","","17.6","","2.08","6.1","","8.67","3.98","0.16","","7.25","2.63","0.97","","0.31","0.2","","0.04","","0.16","0.18","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","","","","17","116","73","","","","","","324","1030","21","233","26","","","","","","","","","","","","116","2120","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153143",
"[8140][12470][8270][8818]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1861 FORMATION","TORRE DEL GRECO, TOE OF FLOW, 4.75 KM SW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V84 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470] / LEUCITITE [8270]","","","","HOLOCENE [8140]","","","1861","","VOL","","","","","WR [8140] ","47.9","1","","17","","3.24","5","","9.63","4.27","0.15","","7.2","2.4","0.89","","0.16","0.21","","0.02","","0.18","0.29","","","","","","","0.01","","","","","","","","","","","","","","","13","7.1","","","","","","","","","","","","","18.9","","","34.7","","","29.3","23","130","79","","","7.7","","","312","949","27","204","31","4.3","","","","","","","","0.29994","","","19.5","1970","51","103","","47.1","10.9","2.4806","","1.1","","","","","2.3264","0.312","5.1028","1.7961","","","","","","","","","34","","21","6.1712","0.512454","","","0.706969","","","","","","","","","","","","","","","","","","","","","153144",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1861 FORMATION","TORRE DEL GRECO, HOSPITAL, 4 KM SW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V83 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1861","","VOL","","","","","WR [8140] ","47.9","1","","17.3","","5.01","3.4","","9.41","4.12","0.15","","7.26","2.5","0.88","","0.12","0.15","","0.03","","0.22","0.4","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","","","","25","124","80","","","","","","340","1020","25","221","31","","","","","","","","","","","","99","2010","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153145",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1867 FORMATION","FORESTALE, 1.5 KM S COLLI UMBERTO, 1.3 KM SW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V86 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1867","","VOL","","","","","WR [8140] ","47.9","1","","16.9","","3.22","5.2","","10.3","4.63","0.15","","6.75","2.32","0.88","","0.24","0.09","","0.02","","0.27","0.26","","","","","","","0","","","","","","","","","","","","","","","12","6.5","","","","","","","","","","","","","20.432","","","26.7","","","","24","121","74","","","6.4","","","267","969","27","193","25","3.7","","","","","","","","0.18","","","13.7","2190","43.4","86.8","","42","9.5671","2.1017","","1.02","","","","","2.1108","0.291","4.2185","","","","","","","","","","24","","15.6","4.7989","","","","","","","","","","","","","","","","","","","","","","","","","153146",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1867 FORMATION","FORESTALE, 1.5 KM S COLLI UMBERTO, 1.3 KM SW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V85 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1867","","VOL","","","","","WR [8140] ","47.4","1.04","","18.2","","2.37","6.1","","8.86","3.48","0.16","","7.28","2.75","0.84","","0.36","0.15","","0.02","","0.25","0.37","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","","","12","131","87","","","","","","313","1130","20","236","27","","","","","","","","","","","","122","1990","62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153147",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1868 FORMATION","QUARRY FACE N OF STAZIONE INFERIORE DELLA FUNIVIA,4 KM ENE GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V87A [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1868","","VOL","","","","","WR [8140] ","48","0.99","","17.7","","2.96","5","","8.74","3.95","0.15","","7.74","2.67","0.87","","0.24","0.09","","0.03","","0.23","0.42","","","","","","","0","","","","","","","","","","","","","","","9.3","4.7","","","","","","","","","","","","","13.035","","","27.1","","","","14","136","75","","","7.1","","","367","1060","16","203","33","0","","","","","","","","0.31894","","","18.8","2160","47.6","93.2","","43.2","9.5306","2.0471","","0.98","","","","","1.8895","0.278","4.2124","","","","","","","","","","33","","19.2","6.6967","","","","","","","","","","","","","","","","","","","","","","","","","153148",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1871-1872 FORMATION","TOE OF FLOW, NW OF C. CERASIELLO, 3.7 KM WSW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V88 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","","","VOL","","","","","WR [8140] ","47.4","1.07","","18.4","","3.1","5.4","","8.7","3.44","0.16","","7.5","2.83","0.86","","0.32","0.1","","0.02","","0.16","0.36","","","","","","","0","","","","","","","","","","","","","","","16","8.5","","","","","","","","","","","","","10.624","","","6.7","","","28.1","18","134","83","","","10.4","","","334","1130","32","228","37","4.6","","","","","","","","0.42819","","","20.1","2110","59.6","116.5","","50.9","11.451","2.5795","","1.12","","","","","2.4088","0.326","5.3919","2.1014","","","","","","","","","36","","23.4","7.0664","","","","","","","","","","","","","","","","","","","","","","","","","153149",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1872 FORMATION","N BRANCH, S. SEBASTIANO, 5.5 KM WNW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V91 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1872","","VOL","","","","","WR [8140] ","47.5","1.04","","16.3","","6.61","1.9","","10.9","5.14","0.15","","6.29","2.36","0.84","","0.24","0.09","","0.07","","0.2","0.29","","","","","","","0","","","","","","","","","","","","","","","15","7.4","","","","","","","","","","","","","23.6","","","80.8","","","30.1","35","97","77","","","7.5","","","269","986","31","213","31","3.5","","","","","","","","0.36467","","","15.9","1840","52.8","106","","49.6","11.193","2.4832","","1.1","","","","","2.3108","0.315","5.1972","1.8155","","","","","","","","","33","","19.9","6.0863","","","","","","","","","","","","","","","","","","","","","","","","","153150",
"[8140][11412][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1872 FORMATION","S BRANCH, S. SEBASTIANO, 4 KM WNW GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V92 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","","PORPHYRITIC [11412] ","VOL","","","","","WR [8140] ","47","1.03","","18.4","","5","3.8","","8.69","3.46","0.16","","7.44","2.82","0.85","","0.13","0.09","","0.02","","0.22","0.51","","","","","","","0","0.15","","","","","","","","","","","","","","15","7.8","","","","","","","","","","","","","10.968","","","7.8","","","28.5","17","143","83","","","9.6","","","337","1140","30","233","30","5.1","","","","","","","","0.44402","","","18.8","2110","60.3","117","","53.1","11.583","2.558","","1.1","","","","","2.3997","0.336","5.3238","2.1573","","","","","","","","","38","","23.6","7.4572","","","","","","","","","","","","","","","","","","","","","","","","","153151",
"[8140][12470]","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS) / AD 1881 FORMATION","TUMULUS ON ESE FLANK OF GRAN CONO","40.821","40.821","14.426","14.426","SAE","","","s_V93 [8140]","TEPHRITIC-PHONOLITE [8140] / NOT GIVEN [12470]","","","","HOLOCENE [8140]","","","1881","","VOL","","","","","WR [8140] ","48.1","0.93","","18","","2.15","5.8","","8.99","3.84","0.15","","7.53","2.52","0.93","","0.34","0.08","","0.01","","0.14","0.27","","","","","","","0","","","","","","","","","","","","","","","15","7.6","","","","","","","","","","","","","14.2","","","16.8","","","27.1","23","117","78.2","","","6.8","","","292","1080","29","199","30","0","","","","","","","","0.40217","","","18.5","2440","51","100.5","","45.9","9.9259","2.2351","","0.996","","","","","2.1658","0.296","4.2899","1.787","","","","","","","","","28","","19","5.4193","","","","","","","","","","","","","","","","","","","","","","","","","153152",
